Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,EmployeeNumber,EmployeeCount,Over18,OverTime,PercentSalaryHike,StandardHours,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
34,No,Non-Travel,Sales,10,3,Life Sciences,4,Male,87,,2,Sales Executive,3,Divorced,1,1774,1,Y,Yes,14,80,15,3,3,15,14,0,7
53,No,Non-Travel,Research & Development,1,4,Medical,1,Female,60,2,4,Manufacturing Director,3,Married,4,1775,1,Y,Yes,20,80,27,2,2,3,2,0,2
43,No,Travel_Rarely,Human Resources,2,3,Life Sciences,2,Male,97,3,1,,4,Single,0,1778,1,Y,No,13,80,10,5,3,9,7,1,8
34,No,Travel_Rarely,Sales,3,2,Life Sciences,4,Female,32,1,2,Sales Executive,4,,5,1779,1,Y,No,12,80,6,3,3,2,2,2,2
21,Yes,Travel_Rarely,Sales,7,1,Marketing,2,Male,31,3,1,Sales Representative,2,Single,1,1780,1,Y,No,13,80,1,3,3,1,0,1,0
38,No,Travel_Rarely,Research & Development,6,2,Other,4,Female,40,2,1,Laboratory Technician,3,Married,1,1782,1,Y,No,11,80,5,3,3,5,4,0,4
22,Yes,Travel_Rarely,Research & Development,8,1,Medical,3,Female,79,3,1,Laboratory Technician,1,Married,,1783,1,Y,Yes,17,80,1,6,3,1,0,0,0
31,No,Travel_Rarely,Sales,29,4,Marketing,1,Female,91,2,2,Sales Executive,4,Married,1,1784,1,Y,No,14,80,13,3,3,12,7,5,7
51,No,Travel_Rarely,Research & Development,3,3,Technical Degree,1,Female,53,3,3,Manager,3,Married,2,1786,1,Y,,11,80,15,2,3,2,2,2,2
37,No,Travel_Rarely,Sales,9,2,Marketing,2,Male,46,2,2,Sales Executive,2,Married,1,1787,1,Y,No,14,80,5,2,3,5,2,0,3
46,No,Travel_Rarely,Research & Development,2,4,Medical,3,Male,46,3,5,Research Director,4,Divorced,7,1789,1,Y,Yes,17,80,24,3,3,2,1,2,2
36,No,Travel_Rarely,Research & Development,10,3,Life Sciences,4,Male,90,3,3,Healthcare Representative,1,Married,7,1790,1,Y,Yes,13,80,15,1,3,12,8,5,7
44,Yes,Travel_Frequently,Research & Development,1,2,Medical,3,Male,99,3,1,Research Scientist,2,Divorced,1,1792,1,Y,Yes,12,80,6,2,2,5,3,2,3
37,No,Travel_Rarely,Human Resources,8,2,Other,3,Male,89,3,2,Human Resources,2,Divorced,2,1794,1,Y,No,13,,19,4,2,10,0,4,7
35,Yes,Travel_Rarely,Sales,27,3,Life Sciences,3,Male,84,3,2,Sales Executive,4,Single,1,1797,1,Y,Yes,18,80,10,2,3,10,7,7,7
33,No,Travel_Rarely,Research & Development,8,4,Life Sciences,4,Male,90,4,1,Research Scientist,1,Married,6,1798,1,Y,No,19,80,,1,3,10,8,7,6
28,No,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Male,82,3,1,Research Scientist,4,Married,1,1799,1,Y,No,11,80,5,6,4,5,3,0,3
39,No,Travel_Rarely,Research & Development,10,1,Medical,3,Male,65,3,3,Research Director,3,Single,7,1800,1,Y,No,21,80,9,3,,4,3,2,2
46,No,Non-Travel,Sales,26,2,Life Sciences,2,Male,98,2,2,Sales Executive,2,Single,8,1801,1,Y,No,15,80,6,3,3,2,2,2,2
40,No,Travel_Rarely,Research & Development,2,2,Life Sciences,3,Female,99,3,1,Laboratory Technician,1,Married,4,1802,1,Y,No,17,80,7,5,2,,3,0,2
42,No,Travel_Rarely,Research & Development,13,3,Medical,2,Male,95,4,2,Healthcare Representative,1,Married,5,1803,1,Y,No,18,80,10,2,2,0,0,,0
35,No,Non-Travel,Research & Development,2,2,Medical,2,Male,90,3,2,Manufacturing Director,4,Divorced,2,1804,1,Y,No,14,80,15,6,3,7,7,1,7
38,No,Non-Travel,Human Resources,2,3,Human Resources,1,Male,100,3,1,Human Resources,2,Divorced,5,1805,1,Y,No,13,80,13,3,3,11,10,3,
34,Yes,Travel_Frequently,Research & Development,9,4,Life Sciences,4,Male,93,3,2,Laboratory Technician,1,Married,4,1807,1,Y,No,17,80,11,3,2,7,1,0,7
37,Yes,Travel_Rarely,Research & Development,10,4,Medical,4,Male,58,3,2,Manufacturing Director,1,Single,1,1809,1,Y,No,15,80,10,4,1,10,,0,8
39,No,Travel_Frequently,Sales,20,3,Life Sciences,3,Male,83,3,2,Sales Executive,4,Divorced,2,1812,1,Y,No,18,80,7,6,3,2,1,2,2
43,No,Non-Travel,Research & Development,9,3,Life Sciences,1,Male,52,3,1,Research Scientist,3,Single,4,1813,1,Y,No,13,80,7,2,2,3,2,1,2
41,No,Travel_Rarely,Research & Development,5,3,Life Sciences,2,Male,85,4,2,Healthcare Representative,2,Single,3,1814,1,Y,No,12,80,11,3,1,3,2,1,2
41,No,Travel_Rarely,Sales,4,1,Marketing,3,Female,81,3,3,Sales Executive,3,Divorced,0,1815,1,Y,Yes,13,80,23,,4,22,14,13,5
30,No,Travel_Rarely,Research & Development,10,3,Medical,1,Female,64,3,3,Manufacturing Director,3,Single,9,1816,1,Y,No,14,80,9,3,3,7,7,0,2
26,Yes,Travel_Rarely,Human Resources,20,2,Medical,4,Female,69,3,1,Human Resources,2,Married,0,1818,1,Y,Yes,11,80,6,3,3,5,1,1,4
46,Yes,Travel_Rarely,Research & Development,21,2,Medical,4,Female,66,3,2,Healthcare Representative,2,Married,4,1821,1,Y,No,22,80,13,2,4,9,7,3,7
40,No,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Female,52,3,2,Healthcare Representative,4,Divorced,4,1822,1,Y,No,17,80,12,3,3,5,3,0,3
34,No,Travel_Rarely,Sales,8,2,Technical Degree,2,Male,92,4,2,Sales Executive,3,Married,1,1823,1,Y,No,21,80,10,5,3,10,8,4,8
58,No,Non-Travel,Sales,2,3,Medical,2,Male,52,3,4,Manager,2,Divorced,4,1824,1,Y,No,22,80,37,0,2,16,9,14,14
35,No,Travel_Rarely,Research & Development,23,4,Medical,2,Male,91,1,1,Laboratory Technician,3,Married,0,1826,1,Y,No,16,80,6,2,4,5,4,0,3
47,No,Travel_Rarely,Research & Development,4,3,Life Sciences,3,Female,92,2,3,Manufacturing Director,2,Divorced,8,1827,1,Y,,12,80,28,4,3,22,11,14,10
40,No,Travel_Rarely,Research & Development,12,3,Life Sciences,2,Female,47,3,2,Healthcare Representative,1,Divorced,2,1829,1,Y,No,12,80,15,3,3,7,4,7,7
54,No,Travel_Rarely,Research & Development,7,4,Medical,4,Female,68,3,2,Research Scientist,4,Married,4,1830,1,Y,No,15,80,14,2,2,7,1,1,7
31,No,Travel_Frequently,Sales,7,4,Marketing,1,Female,68,3,3,Sales Executive,1,Married,2,1833,1,Y,No,14,80,9,3,3,3,2,2,2
28,No,Travel_Rarely,Research & Development,1,3,Medical,3,Female,67,3,1,Research Scientist,1,Married,1,1834,1,Y,No,25,80,3,3,3,3,2,1,2
38,No,Travel_Rarely,Sales,2,4,Marketing,2,Female,77,1,2,Sales Representative,4,Married,2,1835,1,Y,Yes,20,80,20,4,2,4,2,0,3
26,No,Travel_Rarely,Sales,10,3,Medical,3,Male,46,3,2,Sales Executive,4,Single,1,1836,1,Y,No,13,80,5,4,3,5,3,1,2
58,No,Travel_Frequently,Research & Development,15,4,Life Sciences,1,Male,87,3,4,Research Director,,Married,2,1837,1,Y,Yes,14,80,23,3,3,2,2,2,2
18,No,Non-Travel,Research & Development,14,3,Medical,2,Female,33,3,1,Research Scientist,3,Single,1,1839,1,Y,No,16,80,0,4,1,0,0,0,0
31,Yes,Travel_Rarely,Human Resources,18,5,Human Resources,4,Male,89,4,1,Human Resources,1,Married,0,1842,1,Y,No,17,80,2,4,3,1,0,0,0
29,Yes,Travel_Rarely,Human Resources,13,3,Human Resources,1,Male,56,2,1,Human Resources,1,Divorced,4,1844,1,Y,Yes,15,80,4,3,3,2,2,2,0
45,No,Non-Travel,Sales,2,4,Life Sciences,3,Female,67,3,,Sales Executive,3,Married,4,1845,1,Y,No,22,80,10,3,4,8,7,5,7
36,No,Travel_Rarely,Research & Development,2,4,Other,4,Female,73,3,2,Research Scientist,2,Married,4,1847,1,Y,Yes,22,80,15,2,3,1,0,0,0
43,No,Travel_Frequently,Sales,2,4,Life Sciences,1,Male,,3,2,Sales Executive,4,Married,1,1849,1,Y,No,20,80,7,5,3,7,7,7,7
27,No,Travel_Frequently,Research & Development,5,2,Life Sciences,,Female,53,3,1,Laboratory Technician,4,Single,0,1850,1,Y,Yes,14,80,6,3,2,5,4,0,2
29,No,Travel_Frequently,Research & Development,20,1,Medical,4,Male,40,3,1,Laboratory Technician,4,Married,1,1852,1,Y,No,13,80,11,3,4,11,8,3,10
32,No,Travel_Frequently,Sales,10,4,Marketing,4,Male,79,3,2,Sales Executive,4,Single,8,1853,1,Y,No,13,80,4,2,4,0,0,0,0
42,No,Non-Travel,Research & Development,10,4,Technical Degree,3,Male,38,3,1,Research Scientist,3,Married,3,1854,1,Y,No,22,80,10,1,2,6,3,3,3
47,No,Travel_Rarely,Research & Development,9,4,Life Sciences,2,Female,64,3,1,Laboratory Technician,3,Single,4,1856,1,Y,No,12,80,7,2,3,2,2,2,0
46,No,Travel_Rarely,Research & Development,2,2,,4,Male,82,3,3,Manufacturing Director,4,Divorced,3,1857,1,Y,No,14,80,12,4,2,9,8,4,7
28,No,Non-Travel,Human Resources,1,2,Life Sciences,3,Male,43,3,1,Human Resources,4,Divorced,1,1858,1,Y,No,15,80,3,2,3,3,2,2,2
29,No,Travel_Rarely,Research & Development,29,1,Life Sciences,4,Male,93,1,2,Healthcare Representative,3,Divorced,8,1859,1,Y,No,17,80,11,3,3,7,0,1,6
42,No,Travel_Rarely,,8,3,Life Sciences,4,Male,81,3,1,Laboratory Technician,3,Single,4,1860,1,Y,No,13,80,8,3,3,0,0,0,0
32,Yes,Travel_Rarely,Sales,2,4,Marketing,3,Male,82,2,2,Sales Executive,2,Single,7,1862,1,Y,Yes,12,80,7,3,2,2,2,2,2
46,No,Travel_Rarely,Sales,3,3,Technical Degree,1,Female,45,4,4,Sales Executive,1,Divorced,2,1863,1,Y,No,12,80,25,5,3,19,17,2,8
27,,Travel_Rarely,Sales,23,1,Medical,2,Female,36,2,2,Sales Representative,3,Married,1,1864,1,Y,No,21,80,9,5,3,9,8,5,8
29,No,Travel_Rarely,Human Resources,6,1,Medical,4,Male,87,2,1,Human Resources,2,Married,1,1865,1,Y,No,11,80,1,3,3,1,0,0,0
43,No,Travel_Rarely,Research & Development,6,3,Medical,1,Female,81,2,5,Manager,3,Married,7,1866,1,Y,No,13,80,21,2,3,16,12,6,14
48,No,Travel_Rarely,Research & Development,10,3,Life Sciences,4,Male,91,2,5,Research Director,2,Married,4,1867,1,Y,No,12,80,29,3,3,22,10,12,9
,Yes,Travel_Frequently,Research & Development,24,2,Life Sciences,4,Male,73,2,1,Research Scientist,4,Single,1,1868,1,Y,Yes,24,80,1,3,2,1,0,1,0
46,Yes,Travel_Rarely,Sales,10,3,Life Sciences,3,Female,64,3,3,Sales Executive,2,Married,5,1869,1,Y,No,21,80,14,2,3,8,7,0,7
27,No,Travel_Frequently,Research & Development,15,3,Life Sciences,4,Female,77,2,1,Research Scientist,1,Married,0,1870,1,Y,No,19,80,8,2,2,7,6,7,3
39,No,,Research & Development,19,4,Other,4,Male,41,3,2,Research Scientist,4,Divorced,8,1871,1,Y,No,14,80,7,2,3,2,2,2,2
55,No,Travel_Rarely,Research & Development,2,4,Technical Degree,2,Male,98,2,1,Research Scientist,4,Married,8,1873,1,Y,No,20,80,19,2,4,5,2,0,4
28,No,Travel_Rarely,Sales,3,3,Medical,2,Female,78,3,1,Sales Representative,2,Married,1,1875,1,Y,No,19,80,1,3,3,1,0,0,0
30,Yes,Travel_Rarely,Sales,9,3,Medical,2,Male,89,3,1,Sales Representative,4,Single,1,1876,1,Y,No,13,80,1,3,2,1,0,0,0
22,Yes,Travel_Rarely,Research & Development,,1,Life Sciences,4,Male,75,3,1,Research Scientist,2,Single,1,1878,1,Y,Yes,23,80,1,2,3,1,0,0,0
36,No,Travel_Rarely,Sales,10,4,Technical Degree,2,Female,63,2,2,Sales Executive,3,Married,1,1880,1,Y,Yes,13,80,10,4,3,10,9,1,7
31,No,Travel_Rarely,Research & Development,20,3,Life Sciences,2,Male,89,3,2,Laboratory Technician,3,Divorced,1,1881,1,Y,No,11,80,10,2,3,10,8,0,2
34,No,Travel_Rarely,Sales,4,3,Life Sciences,3,Male,64,3,3,Sales Executive,4,Married,2,1882,1,Y,Yes,13,80,9,3,3,5,3,1,0
29,No,Travel_Rarely,Research & Development,7,3,Life Sciences,4,Male,59,3,1,Laboratory Technician,1,Single,3,1883,1,Y,No,14,80,11,2,3,3,2,1,2
37,No,Travel_Rarely,Research & Development,7,4,Medical,4,Male,78,3,2,Research Scientist,1,Married,5,1885,1,Y,Yes,22,80,16,2,3,5,3,0,4
35,No,Travel_Rarely,Research & Development,16,2,Other,4,Female,44,2,2,Manufacturing Director,2,Married,0,1886,1,Y,Yes,11,80,4,2,3,3,2,0,2
45,No,Travel_Rarely,Research & Development,25,2,Life Sciences,2,Female,,2,2,Manufacturing Director,4,Married,0,1888,1,Y,No,13,80,10,2,2,9,8,3,8
36,No,Travel_Frequently,Human Resources,2,1,Human Resources,2,Male,94,2,2,Human Resources,4,Single,1,1890,1,Y,No,21,80,10,2,2,10,1,0,8
40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,98,3,4,,1,Divorced,2,1892,1,Y,No,11,80,22,3,3,19,7,11,16
26,No,Travel_Rarely,Research & Development,1,2,Life Sciences,2,Female,90,2,1,Research Scientist,3,Married,1,1893,1,Y,Yes,13,80,1,3,2,1,0,1,0
27,No,Travel_Rarely,Sales,2,2,Medical,1,Female,89,4,2,Sales Executive,3,Single,0,1898,1,Y,No,14,80,9,5,2,8,7,0,7
48,No,Travel_Frequently,Research & Development,22,3,Medical,4,Female,58,3,4,Manager,4,Divorced,3,1900,1,Y,No,11,80,24,3,3,22,17,4,7
44,No,Travel_Rarely,Research & Development,1,4,Life Sciences,2,Male,78,4,2,Healthcare Representative,1,Married,2,1903,1,Y,No,15,80,10,5,3,2,0,2,2
34,Yes,Non-Travel,Research & Development,16,4,Technical Degree,4,Male,85,1,1,Research Scientist,1,Married,1,1905,1,,Yes,23,80,5,2,3,5,2,3,0
56,Yes,Travel_Rarely,Research & Development,24,2,Life Sciences,1,Male,97,3,1,Laboratory Technician,4,Single,1,1907,1,Y,No,16,80,5,3,3,4,2,1,0
36,No,Travel_Rarely,Sales,17,2,Marketing,3,Male,33,2,2,Sales Executive,2,Married,2,1908,1,Y,No,16,80,12,1,1,4,2,1,3
41,No,Travel_Rarely,Sales,8,3,Marketing,3,Female,54,3,2,Sales Executive,2,Married,5,1909,1,Y,No,21,80,14,3,3,5,4,1,4
42,No,Travel_Rarely,Research & Development,6,3,Medical,3,Male,83,3,3,Research Director,1,Married,9,1911,1,Y,No,,80,18,3,4,13,7,5,7
31,No,Travel_Rarely,Sales,10,2,Medical,3,Female,86,3,2,Sales Executive,4,Divorced,2,1912,1,Y,Yes,11,80,8,2,3,5,2,1,4
34,No,Travel_Rarely,Sales,3,1,Medical,4,Female,75,2,2,Sales Executive,4,Married,3,1915,1,Y,Yes,12,80,9,3,2,4,2,0,1
31,No,Travel_Rarely,Research & Development,4,3,Medical,1,Female,62,4,1,Laboratory Technician,3,Divorced,8,1916,1,Y,No,12,80,4,0,2,2,2,2,2
26,No,Travel_Frequently,Research & Development,6,3,Other,3,Male,61,4,1,Laboratory Technician,4,Married,0,1918,1,Y,No,18,,8,3,3,7,7,7,7
45,No,Travel_Frequently,Research & Development,1,4,Medical,2,Male,44,3,2,Healthcare Representative,3,Single,4,1922,1,Y,No,12,80,12,3,3,4,2,0,3
33,No,Travel_Rarely,Sales,10,4,Marketing,2,Male,43,3,2,Sales Executive,3,Single,1,1924,1,Y,No,14,80,10,2,2,10,4,0,9
28,No,Travel_Frequently,Sales,1,2,Life Sciences,3,Male,42,2,2,Sales Executive,4,Married,1,1927,1,Y,Yes,12,80,7,2,3,7,7,0,7
29,Yes,Travel_Frequently,Sales,24,3,Technical Degree,3,Male,45,4,1,Sales Representative,1,Single,1,1928,1,Y,No,17,80,1,,3,1,0,0,0
39,No,Non-Travel,Sales,21,4,Life Sciences,1,Female,32,1,2,Sales Executive,3,Married,6,1929,1,Y,No,19,80,10,1,3,3,2,1,2
27,No,Travel_Rarely,Research & Development,2,4,Technical Degree,2,Male,41,3,1,Research Scientist,2,Married,1,1931,1,Y,No,11,80,6,3,2,5,3,1,2
34,No,Travel_Frequently,Research & Development,22,4,Other,3,Male,86,2,2,Research Scientist,4,Married,1,1932,1,Y,Yes,15,80,16,3,3,,10,6,11
28,Yes,Travel_Rarely,Sales,13,2,Marketing,4,Female,84,3,2,Sales Executive,3,Single,3,1933,1,Y,Yes,11,80,6,0,3,2,0,2,2
47,No,Non-Travel,Research & Development,14,4,Technical Degree,3,Male,64,3,2,Research Scientist,2,Married,8,1934,1,Y,No,18,80,16,4,4,8,7,1,7
56,No,Travel_Rarely,Sales,11,5,Marketing,4,Female,89,2,2,Sales Executive,1,Married,4,1935,1,Y,No,16,80,6,3,3,0,0,0,0
39,No,Travel_Rarely,Research & Development,9,2,Medical,1,Male,87,3,2,Manufacturing Director,1,Married,1,1936,1,Y,No,25,80,10,3,3,10,0,7,
38,No,Travel_Frequently,Research & Development,8,3,Medical,4,Female,58,2,2,Research Scientist,2,Divorced,1,1937,1,Y,Yes,16,80,20,3,3,20,11,0,7
58,No,Travel_Rarely,Sales,21,3,Life Sciences,4,Female,72,3,4,Manager,4,Married,4,1938,1,Y,Yes,13,80,29,2,2,1,0,0,0
32,Yes,Travel_Frequently,Research & Development,5,2,Life Sciences,1,Female,47,4,1,Research Scientist,3,Single,3,1939,1,Y,Yes,14,80,8,2,3,4,1,0,3
38,No,Travel_Rarely,Research & Development,9,2,Life Sciences,2,Male,71,3,1,Research Scientist,4,Divorced,2,1940,1,Y,No,19,80,10,0,4,5,2,0,3
49,No,Travel_Frequently,Research & Development,2,1,Life Sciences,2,Male,42,3,5,Research Director,4,Married,3,1941,1,Y,No,15,80,28,3,3,5,,4,3
42,No,Travel_Rarely,Sales,12,4,Marketing,2,Male,77,3,2,Sales Executive,4,Divorced,3,1943,1,Y,Yes,12,80,14,4,3,0,0,0,0
27,Yes,Travel_Frequently,Human Resources,22,3,Human Resources,1,Female,58,2,1,Human Resources,2,Married,1,1944,1,Y,No,12,80,1,2,3,1,0,0,0
35,No,Travel_Rarely,Sales,18,4,Medical,2,Male,71,3,2,Sales Executive,1,Married,0,1945,1,Y,No,16,80,6,2,1,5,3,0,4
28,No,Non-Travel,Research & Development,16,3,Medical,3,Male,49,3,1,Research Scientist,3,Single,1,1947,1,Y,No,14,80,5,3,,5,3,1,4
31,No,Non-Travel,Research & Development,3,2,Medical,3,Male,48,3,1,Research Scientist,1,Divorced,1,1948,1,Y,Yes,13,80,4,3,4,4,2,2,3
36,No,Non-Travel,Research & Development,9,4,Life Sciences,1,Male,66,4,1,Laboratory Technician,2,Married,1,1949,1,Y,No,22,80,5,3,3,5,4,0,2
34,No,Travel_Rarely,Sales,1,3,Marketing,1,Male,32,3,3,Sales Executive,4,Single,1,1950,1,Y,No,21,80,14,3,2,14,8,2,1
34,No,Travel_Rarely,Sales,13,4,Medical,4,Male,39,3,3,Sales Executive,3,Divorced,1,1951,1,Y,No,18,80,9,2,2,8,7,1,1
26,No,Travel_Rarely,Research & Development,1,3,Medical,3,Male,95,3,1,Laboratory Technician,1,Single,0,1952,1,Y,No,13,80,8,6,2,7,7,7,6
29,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,89,3,2,Healthcare Representative,1,Married,0,1954,1,Y,No,12,80,6,5,2,5,3,0,2
32,No,Non-Travel,Research & Development,15,4,Medical,3,Female,34,3,2,Healthcare Representative,4,Divorced,5,1955,1,Y,No,18,,9,6,3,5,1,1,2
31,No,Travel_Frequently,Research & Development,1,3,Life Sciences,4,Male,48,1,2,Research Scientist,1,Married,1,1956,1,Y,No,21,80,10,6,3,10,8,8,7
28,Yes,Travel_Rarely,Research & Development,17,3,Technical Degree,3,Male,32,2,1,Laboratory Technician,4,Divorced,5,1960,1,Y,No,12,80,6,2,2,4,1,0,3
38,No,Travel_Rarely,Sales,1,3,Life Sciences,1,Male,59,2,1,Sales Representative,1,Single,4,1961,1,Y,No,14,80,20,3,2,1,0,0,0
35,No,Travel_Rarely,Sales,7,4,Life Sciences,3,Female,55,3,2,Sales Executive,4,Married,1,1962,1,Y,Yes,11,80,10,2,3,10,8,0,9
27,No,Travel_Rarely,Sales,9,3,Marketing,4,Male,44,3,2,Sales Executive,4,Single,1,1965,1,Y,No,14,80,7,5,3,7,7,0,7
32,No,Travel_Rarely,Research & Development,5,4,Life Sciences,4,Male,56,2,2,Manufacturing Director,4,Single,8,1966,1,Y,No,24,80,8,1,3,1,0,0,0
31,Yes,Travel_Frequently,Sales,26,4,Marketing,1,Male,63,3,2,Sales Executive,4,Married,1,1967,1,Y,,11,80,10,4,3,10,7,0,8
53,Yes,Travel_Rarely,Sales,24,4,Life Sciences,1,Male,66,3,3,Sales Executive,1,Single,6,1968,1,Y,Yes,13,80,15,2,2,2,2,2,2
54,No,Travel_Rarely,Research & Development,9,2,Life Sciences,1,Female,67,3,2,Research Scientist,3,Married,3,1969,1,,No,11,80,9,6,2,4,3,2,3
33,No,Travel_Frequently,Research & Development,7,2,Life Sciences,4,Male,36,3,2,Healthcare Representative,3,Divorced,1,1970,1,Y,No,20,80,9,2,3,9,7,2,8
43,No,Travel_Rarely,Research & Development,11,3,Life Sciences,1,Male,30,3,3,Healthcare Representative,3,Married,1,1971,1,Y,No,17,80,10,1,3,10,9,0,9
38,No,Travel_Frequently,Human Resources,1,4,Other,4,Male,88,3,1,Human Resources,2,Married,0,1972,1,Y,Yes,11,80,7,2,3,6,2,1,2
55,No,Travel_Rarely,Human Resources,26,4,Human Resources,3,Male,71,4,5,Manager,2,Married,4,1973,1,Y,Yes,18,80,35,0,3,10,9,1,4
31,No,Travel_Rarely,Research & Development,2,1,Medical,4,Female,59,1,1,Laboratory Technician,4,Divorced,1,1974,1,Y,Yes,11,80,1,4,3,1,0,0,0
39,No,Travel_Rarely,Sales,15,4,Marketing,2,Male,77,3,4,Sales Executive,1,Single,0,1975,1,Y,No,12,80,21,3,3,20,8,11,10
42,No,Non-Travel,Research & Development,23,2,Life Sciences,4,Male,37,2,2,Research Scientist,3,Single,1,1976,1,Y,No,12,80,20,2,3,20,9,3,7
31,No,Non-Travel,Research & Development,10,3,Medical,3,Female,40,3,3,Research Director,3,Married,4,1979,1,Y,No,20,80,13,2,4,11,7,4,8
54,No,Travel_Rarely,Research & Development,10,3,Medical,3,Female,77,3,2,Manufacturing Director,1,Single,6,1980,1,Y,Yes,19,80,9,3,3,5,2,1,4
24,No,Travel_Rarely,Research & Development,1,2,Life Sciences,2,Male,45,2,2,Healthcare Representative,3,Single,1,1981,1,Y,No,12,80,4,2,2,4,3,1,2
23,No,Travel_Rarely,Research & Development,12,2,Other,4,Male,78,3,1,Laboratory Technician,4,Single,1,1982,1,Y,No,13,80,5,6,4,5,2,1,4
40,No,Travel_Frequently,Research & Development,11,3,Technical Degree,4,Female,73,3,2,Laboratory Technician,3,Married,1,1985,1,Y,No,11,80,10,2,4,10,9,9,4
40,No,Travel_Rarely,Sales,2,2,Marketing,2,Female,92,3,2,Sales Executive,2,Married,3,1986,1,Y,No,14,80,15,4,3,11,8,5,10
25,No,Travel_Rarely,Human Resources,2,3,Human Resources,3,Female,82,3,1,Human Resources,2,Married,4,1987,1,Y,No,14,80,6,3,3,2,0,1,2
30,No,Travel_Rarely,Research & Development,1,2,Medical,4,Male,76,3,1,Laboratory Technician,2,,1,1989,1,Y,No,13,80,12,6,2,12,8,1,7
25,No,Travel_Rarely,Research & Development,2,1,Other,4,Male,57,3,1,Laboratory Technician,3,Divorced,6,1992,1,Y,Yes,19,80,7,2,2,2,2,0,2
47,No,Travel_Rarely,Research & Development,25,3,Medical,1,Male,84,3,3,Healthcare Representative,3,Single,2,1993,1,Y,No,23,80,25,3,3,17,14,12,11
33,No,Non-Travel,Research & Development,1,2,Medical,2,Male,59,2,1,Laboratory Technician,3,Divorced,1,1994,1,Y,No,12,80,1,2,2,1,1,0,0
38,No,Travel_Rarely,Sales,1,4,Life Sciences,4,Male,86,3,2,Sales Executive,2,Married,0,1995,1,Y,No,15,80,16,3,3,15,13,5,8
31,No,Travel_Rarely,Sales,2,2,Life Sciences,1,Male,54,3,1,Sales Representative,3,Married,0,1996,1,Y,No,19,80,3,1,3,2,2,1,2
38,No,Travel_Frequently,Research & Development,6,4,Life Sciences,1,Male,72,2,2,Manufacturing Director,3,Married,2,1997,1,Y,No,11,80,10,1,3,8,3,7,7
42,No,Travel_Rarely,Research & Development,18,4,Life Sciences,4,Male,35,3,2,,1,Divorced,6,1998,1,Y,Yes,17,80,9,3,2,4,3,1,2
41,No,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Male,76,3,1,Research Scientist,4,Married,3,1999,1,Y,No,22,80,12,3,3,5,3,1,0
47,No,Non-Travel,Research & Development,1,1,Medical,3,Female,98,3,3,Research Director,2,Married,0,2000,1,Y,No,18,80,14,3,1,13,8,5,12
35,No,Travel_Rarely,Research & Development,11,4,Medical,4,Male,43,3,1,Laboratory Technician,3,Married,7,2003,1,Y,Yes,11,80,5,3,3,2,2,2,2
22,No,Travel_Rarely,Research & Development,1,2,Life Sciences,4,Male,63,3,1,Research Scientist,3,Single,0,2007,1,Y,No,12,80,4,2,4,3,2,1,2
35,No,Travel_Rarely,Research & Development,9,4,Medical,2,Male,48,3,2,Research Scientist,3,Single,1,2008,1,Y,No,19,80,10,5,3,10,7,0,8
33,No,Travel_Rarely,Research & Development,15,2,Medical,2,Female,95,3,2,Healthcare Representative,4,Married,0,2009,1,Y,Yes,13,80,10,6,3,9,7,8,1
32,No,Travel_Rarely,Research & Development,29,4,Life Sciences,3,Female,49,2,1,Laboratory Technician,2,Single,1,2010,1,Y,No,13,80,6,3,3,6,2,4,1
40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,83,3,1,Laboratory Technician,4,Married,8,2012,1,Y,No,19,80,8,3,2,1,0,0,0
32,No,Travel_Rarely,Sales,1,4,Medical,2,Male,68,,1,Sales Representative,2,Married,0,2013,1,Y,No,14,80,3,2,3,2,2,2,2
39,No,Travel_Rarely,Research & Development,24,1,Life Sciences,1,Male,52,3,2,Research Scientist,4,Single,7,2014,1,Y,No,13,80,18,2,3,7,7,1,7
38,No,Travel_Rarely,Research & Development,10,3,Medical,2,Female,99,1,3,Research Director,3,Married,3,2015,1,Y,No,12,80,20,3,3,18,16,1,11
32,No,Travel_Rarely,Sales,1,4,Marketing,3,Female,48,3,3,Sales Executive,4,Married,1,2016,1,Y,No,19,80,14,3,3,14,10,5,7
37,No,Travel_Rarely,Research & Development,10,3,Life Sciences,3,Female,42,4,3,Research Director,4,Married,1,2017,1,Y,Yes,25,80,16,2,3,16,11,6,8
25,No,Travel_Rarely,Sales,8,2,Other,1,,85,3,2,Sales Executive,3,Divorced,0,2018,1,Y,Yes,22,80,6,3,2,5,3,0,4
52,No,Non-Travel,Sales,29,4,Life Sciences,1,Male,40,3,1,Sales Representative,4,Divorced,2,2019,1,Y,No,15,80,16,3,2,9,8,0,0
